seller_type,seller_age_days,total_completed_tasks,seller_trust_score,task_type,is_duplicate_screenshot,completion_duration,timing_risk_score,std_dev,seller_average,z_score,population_score,timing_consistency_score,validity_score,logical_behavior_flag,repetitive_behavior_flag,device_seller_count,ip_seller_count,device_sharing_score,ip_reuse_score,automation_score,device_risk_score,final_behavior_risk_score,fraud_label
new,8,432,25.2,Comment,1,12.9,20,3.71,12.94,-1.68,15,15,15,1,1,7,10,21.9,22.8,0,17.2,40.0,1
new,26,32,47.9,Like,0,38.7,0,21.43,40.49,3.92,0,0,0,0,0,1,1,5.4,6.3,0,3.6,5.4,0
new,29,17,49.6,Comment,0,138.6,0,7.09,133.45,2.92,0,0,0,0,0,2,5,14.2,9.1,0,9.2,0.0,0
veteran,662,1653,87.1,Subscribe,0,37.3,0,39.59,39.18,1.25,0,0,0,0,0,2,6,5.4,10.0,0,0.0,2.5,0
new,17,24,56.7,Comment,0,156.5,0,9.53,159.93,3.97,0,0,0,0,0,2,4,0.7,11.1,0,5.9,0.0,0
new,12,335,46.1,Follow,1,12.3,5,4.83,11.98,-1.61,15,15,0,0,1,5,7,9.1,0.1,0,12.2,29.2,1
intermediate,87,58,64.7,Comment,0,31.3,5,5.71,28.5,-1.62,15,0,0,0,0,2,2,47.1,28.4,0,33.4,15.1,0
veteran,543,1680,88.6,Subscribe,1,30.5,5,23.15,28.46,0.88,0,0,0,0,0,2,1,14.8,23.8,0,22.9,1.8,0
experienced,204,267,37.4,Subscribe,1,35.5,0,20.4,36.89,1.72,0,0,0,0,0,1,6,6.7,14.0,0,5.1,0.0,1
new,14,145,40.3,Like,1,5.7,20,20.06,5.18,-1.47,15,0,15,1,1,4,2,12.0,7.5,0,4.7,27.6,1
new,26,205,6.0,Like,1,1.5,35,2.42,1.0,-1.45,15,15,35,1,1,14,2,95.9,12.4,0,45.8,61.6,1
intermediate,164,613,76.1,Comment,0,41.1,5,10.96,36.84,-1.03,15,0,0,0,0,3,6,65.0,18.2,0,43.3,18.2,1
veteran,368,261,69.9,Comment,0,46.5,5,14.8,48.15,-0.4,0,0,0,0,0,3,3,2.8,14.0,0,0.0,0.0,1
new,17,22,30.3,Follow,0,11.9,20,5.38,11.05,-0.71,0,0,15,1,0,18,3,100.0,23.7,0,61.7,16.2,1
new,20,421,23.9,Comment,0,9.5,35,2.87,9.16,-2.59,35,15,15,1,1,10,3,43.3,26.5,0,29.0,64.7,1
new,6,690,26.2,Comment,0,14.8,20,1.12,15.49,-2.32,35,35,15,1,1,11,5,82.0,32.0,0,47.8,79.5,1
intermediate,60,150,43.5,Comment,0,32.1,5,6.83,33.37,-0.64,0,0,0,0,0,4,6,35.1,5.0,0,23.1,0.0,1
intermediate,161,538,65.4,Like,0,22.4,5,18.56,21.34,0.85,0,0,0,0,0,1,14,1.9,59.0,0,20.6,2.6,0
experienced,250,542,72.1,Like,0,5.0,20,5.29,4.92,-1.63,15,0,15,1,1,5,9,55.7,20.5,0,31.9,21.3,1
intermediate,92,381,46.1,Like,1,4.2,20,19.91,4.81,-1.72,15,0,15,1,1,4,5,49.5,20.0,0,36.1,34.0,1
new,4,538,33.5,Comment,1,8.7,35,0.1,7.88,-1.33,15,35,15,1,1,8,6,82.6,42.0,0,54.9,71.9,1
veteran,594,2580,83.0,Like,0,19.9,5,12.87,20.38,0.83,0,0,0,0,0,1,6,14.8,8.6,0,5.9,0.0,0
veteran,728,2518,93.7,Follow,0,41.2,0,17.66,35.68,0.76,0,0,0,0,0,1,6,8.1,33.4,0,20.0,0.0,0
veteran,535,4190,90.1,Subscribe,0,39.3,0,14.16,39.33,2.43,0,0,0,0,0,2,4,10.7,21.7,0,11.4,0.0,0
new,8,75,13.3,Subscribe,1,1.9,35,4.44,2.12,-1.91,15,15,35,1,1,11,3,88.5,26.6,0,51.7,64.3,1
intermediate,161,718,62.7,Subscribe,0,5.6,20,6.56,5.98,-2.28,35,0,15,1,1,3,7,33.3,17.8,0,25.1,47.1,1
intermediate,110,191,71.5,Subscribe,0,34.7,5,10.14,33.56,0.99,0,0,0,0,0,1,4,3.0,35.7,0,11.2,0.0,0
new,9,578,12.7,Subscribe,0,10.6,20,5.91,11.03,-0.6,0,0,0,0,0,8,9,99.0,23.4,0,55.6,0.9,1
new,13,618,18.9,Follow,1,9.0,20,2.07,8.04,-1.0,0,15,15,1,1,15,7,42.8,29.2,0,38.0,29.5,1
experienced,362,453,55.0,Like,0,17.0,5,7.31,17.49,-0.38,0,0,0,0,0,2,5,7.7,23.7,0,5.9,0.0,1
experienced,346,2182,95.2,Like,0,27.6,0,35.74,28.79,1.47,0,0,0,0,0,2,4,12.9,4.2,0,9.4,0.0,0
experienced,347,614,52.6,Comment,0,29.5,5,7.32,31.0,-0.6,0,0,0,0,0,2,7,23.4,34.1,0,22.5,2.2,1
new,28,93,34.0,Follow,1,11.2,20,2.43,12.58,-0.97,0,15,15,1,1,9,1,57.7,8.8,0,27.8,37.3,1
veteran,367,1818,90.6,Subscribe,0,11.4,20,14.38,11.02,-0.69,0,0,0,0,0,2,4,11.6,27.6,0,10.3,0.0,0
intermediate,44,7,56.5,Like,0,12.1,5,3.05,13.41,-0.17,0,15,0,0,0,2,2,17.1,6.5,0,7.0,24.9,0
intermediate,95,156,74.5,Follow,0,38.2,5,12.55,34.62,0.78,0,0,0,0,0,1,11,7.3,31.0,0,17.5,0.6,0
intermediate,37,186,60.0,Subscribe,0,24.7,5,9.24,24.83,0.2,0,0,0,0,0,1,9,8.6,56.4,0,15.5,0.0,0
intermediate,81,114,57.0,Follow,1,23.0,5,10.11,21.18,-0.0,0,0,0,0,0,5,7,5.7,32.9,0,23.8,0.7,1
veteran,679,4191,81.8,Like,0,12.8,5,16.73,14.49,-0.5,0,0,0,0,0,2,6,1.9,14.3,0,5.6,2.0,0
new,19,132,23.7,Like,0,1.6,35,0.85,1.31,-2.04,35,35,35,1,1,8,8,51.7,25.8,0,32.8,102.7,1
veteran,458,836,86.0,Follow,0,24.1,5,16.85,25.47,0.11,0,0,0,0,0,1,2,6.4,9.4,0,1.5,6.5,0
experienced,253,826,59.1,Follow,1,35.1,5,23.35,31.39,0.36,0,0,0,0,0,1,5,0.2,8.5,0,3.4,0.0,1
new,24,23,54.8,Follow,0,54.6,0,3.76,55.03,2.06,0,15,0,0,0,2,2,8.0,2.3,0,2.5,15.8,0
intermediate,90,98,39.6,Subscribe,1,31.3,5,7.45,28.46,0.83,0,0,0,0,0,4,1,42.9,10.7,0,26.9,6.3,1
new,9,150,7.9,Like,0,5.2,20,1.79,5.97,-1.81,15,35,15,1,1,6,2,82.1,16.8,70,46.2,61.5,1
experienced,182,359,22.8,Like,1,17.4,5,22.07,17.67,0.64,0,0,0,0,0,2,3,1.9,28.2,0,8.7,0.0,1
new,19,84,60.5,Like,1,20.9,5,12.4,19.78,0.19,0,0,0,0,0,1,2,31.3,25.2,0,17.8,0.0,1
new,15,244,16.2,Comment,0,16.5,20,2.16,16.33,-1.56,15,15,0,0,1,12,5,58.4,15.6,70,34.5,29.5,1
veteran,519,1147,92.8,Follow,0,12.4,5,21.86,13.33,-0.9,0,0,0,0,0,2,1,2.6,0.8,0,1.3,0.0,0
intermediate,110,908,61.0,Comment,0,9.7,35,0.74,8.73,-2.42,35,35,15,1,1,6,4,29.7,17.1,0,22.9,79.4,1
intermediate,46,122,61.9,Like,0,15.0,5,5.78,16.55,-0.28,0,0,0,0,0,4,2,28.3,37.0,0,25.3,0.0,1
new,13,94,10.3,Comment,1,3.5,35,2.13,3.61,-1.94,15,15,35,1,1,10,7,44.3,16.3,0,23.9,60.9,1
veteran,673,4588,81.9,Follow,0,26.8,5,10.92,25.85,-0.14,0,0,0,0,0,2,6,4.2,8.2,0,8.0,0.0,0
experienced,276,437,67.8,Like,0,4.2,20,6.51,3.68,-1.38,15,0,15,1,1,2,6,22.9,21.0,0,20.1,26.9,1
new,18,33,56.2,Subscribe,0,31.9,5,16.59,33.42,0.64,0,0,0,0,0,2,2,10.4,7.1,0,6.4,0.0,0
intermediate,36,18,48.6,Comment,0,65.8,5,20.64,61.61,0.53,0,0,0,0,0,2,4,11.3,11.8,0,11.0,4.9,0
new,19,69,13.6,Like,0,1.7,35,3.47,2.42,-1.55,15,15,35,1,1,16,1,100.0,11.5,0,53.8,64.4,1
new,19,315,25.2,Comment,0,35.8,5,14.52,37.79,-0.37,0,0,0,0,0,11,7,42.7,24.5,0,28.5,0.0,1
veteran,580,4676,85.9,Comment,0,40.8,5,39.77,41.9,0.13,0,0,0,0,0,2,5,10.4,7.6,0,8.8,4.2,0
experienced,357,2611,92.4,Subscribe,0,37.7,0,4.07,35.01,1.56,0,15,0,0,0,2,1,21.1,2.7,0,14.8,26.7,0
new,14,92,50.7,Like,1,15.7,5,15.14,14.51,0.42,0,0,0,0,0,5,6,2.6,3.9,0,0.6,2.5,0
experienced,303,547,53.3,Subscribe,1,16.7,5,10.87,18.33,-0.36,0,0,0,0,0,4,5,30.0,10.1,0,17.5,8.3,1
intermediate,114,128,23.9,Like,1,17.8,5,21.9,19.48,0.46,0,0,0,0,0,2,2,18.2,20.3,0,17.4,0.0,1
experienced,247,117,68.5,Subscribe,0,16.8,5,21.02,17.3,-0.54,0,0,0,0,0,1,11,3.4,47.9,0,18.7,1.4,0
new,4,6,44.3,Subscribe,0,30.1,5,21.55,29.03,1.34,0,0,0,0,0,2,4,15.3,12.7,0,4.7,0.4,0
veteran,412,4033,93.0,Comment,0,87.1,5,35.39,84.87,1.22,0,0,0,0,0,1,1,4.3,5.7,0,10.4,0.0,0
intermediate,62,10,55.1,Like,0,13.3,5,17.39,12.94,-0.32,0,0,0,0,0,1,8,8.9,17.1,0,13.7,0.0,0
intermediate,143,400,22.5,Comment,1,62.6,5,20.86,63.11,0.6,0,0,0,0,0,4,6,46.0,9.1,0,33.2,3.7,1
new,23,2,39.6,Follow,0,63.3,0,13.06,64.02,2.34,0,0,0,0,0,1,4,9.7,15.7,0,17.0,9.3,0
experienced,259,909,66.3,Like,1,9.6,5,5.15,10.1,-0.89,0,0,0,0,0,6,4,42.1,46.4,0,28.6,0.0,1
new,13,23,61.1,Subscribe,0,17.9,5,24.59,19.59,-0.75,0,0,0,0,0,2,1,12.0,2.1,0,9.0,1.5,0
new,22,35,57.4,Subscribe,0,24.0,5,5.14,23.27,-0.31,0,0,0,0,0,2,1,3.0,16.2,0,7.8,4.7,0
intermediate,75,49,46.8,Follow,1,22.2,5,19.79,19.22,-0.52,0,0,0,0,0,5,4,42.5,14.1,0,20.8,0.0,1
intermediate,78,45,50.9,Follow,0,29.3,5,5.67,28.3,1.02,0,0,0,0,0,1,7,33.0,21.6,0,24.7,0.0,0
veteran,696,1308,95.8,Follow,0,52.0,0,44.83,54.26,0.97,0,0,0,0,0,2,3,8.3,2.5,0,3.4,0.0,0
intermediate,174,232,45.3,Comment,1,64.7,5,1.54,57.0,0.66,0,35,0,0,1,6,1,22.4,26.5,70,23.7,35.7,1
intermediate,91,142,41.5,Subscribe,0,15.9,5,12.88,13.53,-0.63,0,0,0,0,0,2,2,17.2,17.9,0,16.9,0.0,0
intermediate,44,7,39.5,Like,0,17.7,5,19.32,17.1,-0.18,0,0,0,0,0,1,3,11.6,0.8,0,0.0,0.0,0
intermediate,116,359,61.7,Subscribe,1,26.0,5,19.83,28.16,0.46,0,0,0,0,0,1,3,34.7,6.3,0,16.5,0.7,1
new,15,348,22.4,Like,0,2.3,35,1.75,3.13,-1.63,15,35,15,1,1,9,7,37.6,37.1,0,25.5,71.0,1
veteran,657,4082,85.9,Like,0,33.7,0,19.78,34.79,3.37,0,0,0,0,0,1,6,3.6,10.1,0,0.7,0.0,0
intermediate,30,192,12.6,Follow,0,1.8,35,2.39,1.72,-3.33,35,15,35,1,1,17,3,71.4,6.9,0,35.1,88.2,1
new,18,161,24.0,Like,0,3.2,20,2.8,3.67,-2.67,35,15,15,1,1,10,4,100.0,31.2,0,61.0,66.5,1
experienced,312,1767,98.8,Subscribe,0,15.2,5,39.6,14.34,-0.42,0,0,0,0,0,1,6,19.3,9.9,0,17.6,5.0,0
intermediate,58,80,67.3,Like,0,11.1,5,3.41,11.81,-0.54,0,15,0,0,0,2,3,32.4,13.0,0,22.3,22.7,0
new,9,590,23.9,Follow,0,2.0,35,3.78,1.66,-1.34,15,15,35,1,1,15,9,61.2,29.1,0,43.5,76.3,1
experienced,265,389,62.2,Comment,1,55.7,5,11.01,52.4,-0.28,0,0,0,0,0,3,6,16.4,10.8,0,6.2,4.7,1
new,3,5,44.5,Subscribe,0,14.1,5,14.37,16.88,-0.53,0,0,0,0,0,1,3,10.5,8.3,0,7.5,7.3,0
new,11,288,20.3,Follow,1,8.5,20,2.12,7.74,-0.41,0,15,15,1,1,8,2,44.7,58.5,0,45.4,28.9,1
intermediate,46,57,58.0,Follow,0,27.0,5,13.31,28.76,0.2,0,0,0,0,0,2,6,25.7,23.0,0,18.0,0.0,0
intermediate,46,64,48.0,Subscribe,0,14.4,5,20.51,12.58,-1.76,15,0,0,0,0,3,3,32.0,35.3,0,28.6,20.3,1
intermediate,161,173,18.9,Subscribe,1,31.3,5,5.33,32.74,1.13,0,0,0,0,0,4,2,35.7,1.2,0,22.2,0.0,1
experienced,313,378,61.4,Subscribe,0,4.2,35,12.11,4.11,-2.17,35,0,15,1,1,2,7,23.3,13.5,0,16.6,59.3,1
intermediate,37,40,36.4,Follow,0,70.7,0,6.63,71.42,3.68,0,0,0,0,0,2,2,9.8,4.3,0,8.1,2.9,0
veteran,683,1412,95.1,Comment,1,62.0,5,16.22,65.79,0.9,0,0,0,0,0,2,1,19.3,1.1,0,10.7,0.0,0
new,10,631,15.0,Comment,1,3.2,35,3.22,3.81,-1.72,15,15,35,1,1,15,6,60.6,46.9,0,47.1,62.9,1
intermediate,42,14,54.6,Like,0,34.3,0,3.79,33.22,1.82,0,15,0,0,0,1,3,1.6,14.6,0,6.9,21.8,0
veteran,692,1473,90.5,Comment,0,38.5,5,7.95,35.15,-1.23,15,0,0,0,0,1,4,8.2,13.6,0,8.8,11.4,0
veteran,418,4177,91.4,Follow,0,33.3,5,27.14,36.72,0.77,0,0,0,0,0,1,4,13.3,15.9,0,8.2,1.1,0
intermediate,62,192,28.0,Like,1,21.7,5,17.05,19.08,0.61,0,0,0,0,0,2,3,40.1,1.8,0,17.9,0.0,1
intermediate,140,144,80.2,Like,0,23.0,5,21.18,23.98,1.31,0,0,0,0,0,1,6,2.7,12.3,0,5.2,4.8,0
intermediate,94,542,77.4,Comment,0,40.7,5,23.65,37.22,-0.75,0,0,0,0,0,1,14,1.0,26.9,0,7.9,0.0,0
intermediate,85,60,45.0,Comment,0,63.7,5,4.85,65.17,0.39,0,15,0,0,0,5,5,8.3,29.8,0,14.1,3.4,1
new,21,111,19.1,Follow,1,10.8,20,0.48,10.21,-2.46,35,35,15,1,1,11,1,89.5,14.2,0,47.7,85.0,1
intermediate,32,31,44.3,Subscribe,0,23.4,5,25.9,19.9,-0.73,0,0,0,0,0,1,2,8.7,7.3,0,8.4,3.3,0
new,18,134,10.0,Like,0,2.2,35,0.94,1.59,-2.25,35,35,15,1,1,6,4,50.2,4.4,70,27.8,88.3,1
intermediate,33,37,48.6,Comment,0,65.8,5,5.04,68.1,0.46,0,0,0,0,0,2,4,4.4,3.6,0,0.4,6.1,0
new,2,614,21.9,Comment,0,5.6,35,3.45,5.77,-2.27,35,15,15,1,1,10,12,49.9,43.0,0,38.3,62.5,1
experienced,230,120,64.4,Follow,0,36.7,5,18.38,38.98,1.0,0,0,0,0,0,1,3,10.4,10.7,0,7.9,3.5,1
intermediate,77,13,36.1,Like,0,11.5,5,3.66,12.83,-0.18,0,15,0,0,0,5,5,7.0,21.7,0,9.5,20.5,0
intermediate,43,87,54.5,Like,0,15.2,5,12.55,14.11,0.44,0,0,0,0,0,1,7,7.4,40.2,0,16.4,2.1,0
veteran,582,4567,93.9,Follow,0,15.8,5,33.12,15.63,-1.38,15,0,0,0,0,1,3,10.8,0.0,0,7.0,11.4,0
intermediate,163,304,21.3,Comment,1,57.2,5,20.19,54.48,0.36,0,0,0,0,0,6,7,22.5,35.7,0,22.8,7.6,1
new,5,40,46.1,Comment,0,56.2,5,12.26,47.76,0.15,0,0,0,0,0,1,3,11.6,9.7,0,0.9,7.7,0
intermediate,37,8,44.3,Like,0,44.3,0,14.84,39.39,2.83,0,0,0,0,0,2,5,13.1,19.1,0,16.3,0.0,0
new,18,17,42.6,Follow,0,49.4,0,9.87,49.73,1.78,0,0,0,0,0,2,1,4.9,16.1,0,3.6,0.0,0
intermediate,71,125,56.2,Comment,1,82.9,5,0.83,90.61,1.51,0,35,0,0,1,5,4,35.3,20.4,0,22.6,38.3,1
experienced,235,358,65.3,Like,0,13.0,5,22.31,14.32,0.15,0,0,0,0,0,2,6,15.2,21.6,0,21.3,1.9,1
new,29,105,43.9,Comment,1,78.2,5,10.25,77.77,1.43,0,0,0,0,0,1,4,45.4,40.5,0,30.4,0.0,1
intermediate,137,393,21.4,Subscribe,1,39.4,0,5.3,39.21,1.58,0,0,0,0,0,2,1,17.7,18.3,0,16.3,0.2,1
new,27,107,10.4,Follow,1,4.7,35,1.54,5.02,-1.25,15,35,15,1,1,7,4,89.5,26.5,70,51.9,71.2,1
new,24,29,52.1,Subscribe,0,33.5,5,10.3,36.64,1.33,0,0,0,0,0,1,5,5.8,16.8,0,7.6,1.1,0
intermediate,82,579,75.7,Like,0,3.6,20,4.46,3.33,-2.4,35,15,15,1,1,5,10,25.2,30.0,0,25.6,72.9,1
new,11,64,41.3,Comment,0,65.4,5,5.52,68.51,0.8,0,0,0,0,0,2,5,15.9,6.4,0,13.1,0.3,0
veteran,541,586,85.0,Subscribe,0,43.1,0,13.02,42.66,1.6,0,0,0,0,0,1,6,9.8,12.7,0,10.3,3.6,0
new,20,503,31.5,Like,1,2.0,35,1.57,2.55,-2.52,35,35,35,1,1,9,4,31.7,39.1,0,34.0,105.0,1
new,19,491,22.1,Comment,1,2.3,35,2.7,2.41,-1.64,15,15,35,1,1,6,3,49.2,43.5,0,36.3,75.1,1
intermediate,69,40,55.2,Subscribe,0,7.3,20,14.87,6.37,-1.77,15,0,15,1,1,2,1,45.8,12.4,0,28.5,37.7,1
intermediate,126,332,32.9,Like,1,5.7,20,8.08,6.4,-1.72,15,0,15,1,1,6,3,28.1,5.9,0,16.7,42.2,1
new,6,114,20.5,Like,0,20.2,5,10.07,20.71,0.7,0,0,0,0,0,4,7,88.9,22.8,0,51.7,3.2,1
intermediate,92,181,22.7,Comment,1,90.2,0,21.05,86.6,2.59,0,0,0,0,0,1,2,23.3,23.1,0,18.0,0.0,1
new,14,7,44.0,Subscribe,0,55.0,0,3.49,55.71,2.79,0,15,0,0,0,2,2,13.2,14.8,0,8.7,17.1,0
intermediate,51,97,39.8,Comment,0,35.8,5,19.18,33.47,-1.02,15,0,0,0,0,2,5,12.2,20.5,0,19.9,17.0,0
experienced,226,433,63.4,Follow,0,22.7,5,27.88,21.48,-0.24,0,0,0,0,0,1,7,2.2,20.5,0,6.5,8.7,0
intermediate,107,868,62.8,Comment,0,42.2,5,17.9,41.82,0.84,0,0,0,0,0,1,3,0.6,9.3,0,0.0,7.7,1
experienced,320,671,54.2,Follow,0,43.1,0,23.0,41.06,1.07,0,0,0,0,0,2,6,2.0,23.3,0,7.6,0.0,1
intermediate,142,275,64.6,Comment,0,69.6,5,17.55,71.13,1.13,0,0,0,0,0,1,10,0.1,37.4,0,7.9,0.0,0
intermediate,122,538,77.8,Follow,0,4.4,35,1.01,5.33,-2.62,35,35,15,1,1,8,6,27.4,45.9,0,33.5,81.2,1
intermediate,116,221,44.6,Subscribe,1,38.4,0,9.2,37.96,0.7,0,0,0,0,0,3,7,23.1,14.6,0,23.0,0.0,1
new,6,341,31.3,Like,1,5.2,20,1.14,5.86,-1.09,15,35,15,1,1,15,2,48.0,33.1,70,32.8,57.8,1
experienced,254,369,59.9,Like,0,8.9,5,7.49,8.78,-1.02,15,0,0,0,0,7,4,23.2,45.5,0,26.2,16.3,1
new,17,59,28.4,Comment,0,17.4,20,0.1,19.19,-1.97,15,35,0,0,1,7,5,65.0,17.3,0,41.3,45.8,1
new,9,92,28.7,Follow,0,5.7,20,4.18,6.51,-1.52,15,15,15,1,1,9,1,57.4,18.0,0,41.4,43.9,1
new,4,566,15.3,Comment,1,8.2,35,3.08,8.79,-1.48,15,15,15,1,1,8,7,45.3,40.7,0,36.6,41.1,1
intermediate,82,452,58.1,Comment,0,20.5,5,10.36,20.4,-2.43,35,0,0,0,1,3,8,37.0,21.7,0,19.2,36.6,1
intermediate,127,286,63.8,Follow,1,16.4,5,14.55,17.23,-0.7,0,0,0,0,0,5,3,4.7,10.5,0,6.3,4.0,1
new,16,126,32.6,Subscribe,0,9.6,20,0.32,9.21,-1.04,15,35,15,1,1,15,4,62.4,24.8,0,35.0,78.7,1
veteran,570,1443,93.3,Subscribe,0,19.1,5,6.71,21.25,-0.46,0,0,0,0,0,2,2,0.2,20.0,0,11.7,5.9,0
new,9,284,29.8,Follow,1,4.5,35,4.75,4.06,-1.58,15,15,15,1,1,13,4,39.1,55.6,0,37.8,47.5,1
veteran,387,207,51.5,Comment,0,40.4,5,24.46,41.32,-0.97,0,0,0,0,0,1,6,3.5,57.2,0,16.5,2.5,0
intermediate,37,125,58.2,Subscribe,0,19.4,5,17.55,20.52,-0.62,0,0,0,0,0,5,3,1.5,2.1,0,2.4,0.0,0
veteran,496,3394,87.8,Like,0,9.9,5,19.27,10.99,-0.88,0,0,0,0,0,1,3,10.7,16.0,0,12.8,0.0,0
veteran,706,1337,95.9,Like,0,23.4,5,27.72,22.9,1.25,0,0,0,0,0,2,4,13.7,8.1,0,15.1,0.0,0
new,10,9,58.3,Like,0,14.0,5,17.68,14.01,-0.38,0,0,0,0,0,2,3,7.3,2.9,0,2.8,4.5,0
experienced,280,518,53.1,Follow,0,18.4,5,7.52,18.17,-0.97,0,0,0,0,0,1,10,0.0,25.8,0,3.0,0.3,0
intermediate,127,339,55.5,Subscribe,0,21.9,5,20.76,21.2,0.11,0,0,0,0,0,1,9,2.7,38.2,0,10.0,1.8,0
intermediate,107,223,61.9,Comment,1,36.9,5,5.63,35.42,-0.72,0,0,0,0,0,3,9,16.8,38.9,0,24.8,0.0,1
intermediate,73,91,60.1,Like,0,3.8,20,12.59,4.65,-1.77,15,0,15,1,1,3,2,24.5,23.5,0,16.7,39.5,1
experienced,313,985,77.1,Comment,0,33.9,5,3.99,36.18,-1.0,0,15,0,0,0,5,4,31.0,7.5,0,19.4,22.5,1
intermediate,175,178,27.5,Comment,1,85.7,5,15.14,93.4,1.75,0,0,0,0,0,5,5,13.1,12.4,0,8.8,11.2,1
intermediate,39,274,71.8,Comment,0,94.0,0,25.39,93.49,1.2,0,0,0,0,0,1,10,1.5,26.7,0,3.6,6.7,0
experienced,192,85,75.8,Comment,0,68.2,5,12.77,65.29,0.39,0,0,0,0,0,1,14,6.8,44.4,0,25.8,9.7,0
new,14,12,37.6,Subscribe,0,23.4,5,25.9,22.88,-0.05,0,0,0,0,0,2,4,3.0,18.4,0,5.5,6.7,0
intermediate,122,829,55.5,Subscribe,0,3.7,35,4.1,4.09,-2.1,35,15,35,1,1,8,9,40.2,26.4,0,31.5,91.4,1
intermediate,57,129,64.5,Comment,0,34.8,5,8.47,41.52,-0.96,0,0,0,0,0,5,2,38.4,13.3,0,20.1,0.0,1
veteran,608,4817,95.4,Follow,0,40.9,0,31.44,37.96,1.64,0,0,0,0,0,2,2,9.2,1.1,0,11.3,0.0,0
new,10,310,29.9,Subscribe,1,15.0,5,16.57,14.75,-1.28,15,0,0,0,0,3,6,76.8,32.9,0,55.2,17.2,1
veteran,701,3051,86.9,Comment,0,90.1,0,17.55,89.27,1.76,0,0,0,0,0,2,3,12.4,21.6,0,11.3,0.0,0
new,15,259,13.1,Like,1,4.2,20,0.81,4.76,-1.88,15,35,15,1,1,9,5,69.8,37.2,0,54.5,71.8,1
new,16,298,15.3,Comment,1,4.7,35,3.09,4.22,-1.48,15,15,35,1,1,15,2,98.0,31.8,0,65.0,61.9,1
new,12,224,6.2,Like,1,0.7,35,4.04,0.55,-2.91,35,15,35,1,1,11,11,60.9,23.6,0,38.7,85.8,1
veteran,716,2308,84.9,Follow,0,19.4,5,33.32,17.78,-0.18,0,0,0,0,0,2,2,0.2,3.2,0,0.4,0.0,0
veteran,444,1333,94.5,Like,0,16.0,5,23.62,15.45,-0.4,0,0,0,0,0,2,3,18.1,4.6,0,10.5,0.8,0
intermediate,38,69,47.7,Follow,1,12.2,5,10.69,12.24,-0.83,0,0,0,0,0,5,5,31.6,16.2,0,23.2,1.7,1
experienced,218,122,70.6,Like,1,12.9,5,10.94,13.14,-0.37,0,0,0,0,0,1,2,2.6,11.1,0,6.2,5.1,1
new,13,142,65.6,Follow,0,18.1,5,19.58,18.86,-0.66,0,0,0,0,0,5,8,2.4,15.7,0,11.9,1.9,0
veteran,379,2449,82.7,Like,0,18.3,5,17.05,17.09,0.27,0,0,0,0,0,2,6,9.1,4.6,0,7.7,0.0,0
new,11,8,46.2,Follow,0,18.0,5,25.48,17.46,-1.06,15,0,0,0,0,2,4,8.6,11.0,0,2.0,18.0,0
experienced,238,972,67.0,Follow,0,17.0,5,3.98,16.95,-0.61,0,15,0,0,0,4,6,40.6,5.5,0,20.0,16.5,1
intermediate,36,35,37.5,Comment,0,72.3,5,8.97,68.87,0.24,0,0,0,0,0,1,5,1.9,14.2,0,7.6,0.0,0
veteran,411,2718,95.3,Like,0,11.3,5,18.79,12.51,-0.6,0,0,0,0,0,1,3,0.0,2.3,0,6.7,0.0,0
experienced,342,756,78.0,Subscribe,0,11.7,20,4.69,12.14,-0.57,0,15,0,0,0,7,6,36.0,13.6,70,18.3,14.4,1
new,24,108,25.2,Subscribe,1,9.6,20,1.74,9.75,-0.5,0,35,15,1,1,13,5,68.5,31.0,0,45.8,45.8,1
intermediate,33,31,51.8,Subscribe,0,36.5,0,20.64,37.31,0.47,0,0,0,0,0,2,5,0.4,14.3,0,4.2,4.6,0
intermediate,161,108,19.2,Follow,1,31.6,5,3.06,30.66,0.02,0,15,0,0,0,3,6,9.7,23.7,0,11.5,25.5,1
new,10,230,19.7,Comment,1,22.8,5,3.81,23.55,-1.92,15,15,0,0,1,8,1,100.0,23.3,0,58.4,24.3,1
new,12,465,24.8,Like,0,4.8,20,3.83,4.06,-1.16,15,15,15,1,1,7,8,68.6,9.9,70,49.5,39.7,1
intermediate,92,20,53.0,Follow,0,15.0,5,11.96,13.65,-0.78,0,0,0,0,0,2,5,8.1,21.4,0,17.5,3.7,0
intermediate,54,90,52.9,Follow,0,19.6,5,3.17,21.54,-0.14,0,15,0,0,0,4,2,10.0,4.7,0,4.9,9.5,0
veteran,597,4940,98.0,Subscribe,0,41.0,0,5.49,42.15,1.66,0,0,0,0,0,1,1,14.3,15.9,0,11.2,0.0,0
new,8,2,40.2,Follow,0,48.0,0,18.01,48.79,2.38,0,0,0,0,0,1,2,7.7,4.7,0,5.2,0.0,0
intermediate,41,369,41.5,Like,1,25.9,0,18.95,24.92,1.39,0,0,0,0,0,4,5,46.8,3.7,0,26.9,0.0,1
intermediate,50,136,39.2,Follow,0,14.8,5,13.07,15.39,-1.04,15,0,0,0,0,5,6,15.3,22.2,0,6.4,12.9,0
new,10,58,32.2,Like,0,6.2,20,4.64,5.83,-2.0,15,15,15,1,1,11,3,75.9,7.1,0,36.5,45.3,1
intermediate,115,976,55.2,Comment,1,26.0,5,10.51,20.79,-0.72,0,0,0,0,0,6,5,44.7,37.3,0,33.2,0.0,1
